Brand,Model,Fuel_Type,Year,Kilometers_Driven,Engine,Price
Tata,Xenon,Diesel,2017,1000,2179,750000
Volkswagen,Polo,Diesel,2016,29000,1498,400000
Honda,City,Petrol,2016,36367,1497,773000
Honda,City,Petrol,2015,38000,1497,780000
Maruti,800,Petrol,2011,83969,796,130000
Volkswagen,Polo,Diesel,2014,82621,1498,442000
Chevrolet,Captiva,Diesel,2009,89000,1991,400000
Mahindra,XUV500,Diesel,2016,54000,2179,1300000
Honda,Amaze,Diesel,2015,61691,1498,538000
Hyundai,i20,Petrol,2011,32200,1197,325000
Maruti,Wagon,Petrol,2016,68630,998,387000
Volkswagen,Jetta,Diesel,2014,61000,1968,825000
Maruti,Ciaz,Petrol,2018,32644,1373,927999
Mahindra,Scorpio,Diesel,2012,85000,2179,625000
Chevrolet,Aveo,Petrol,2008,75000,1150,114999
Maruti,Ciaz,Petrol,2016,40347,1373,780000
Hyundai,i20,Diesel,2012,60788,1396,450000
Honda,Jazz,Petrol,2018,18664,1199,756000
Mahindra,XUV500,Diesel,2017,57847,2179,1607999
Hyundai,i20,Petrol,2012,52237,1197,450000
Hyundai,Verna,Diesel,2012,128000,1582,500000
Hyundai,i10,Petrol,2011,54000,1086,220000
Maruti,Celerio,Petrol,2014,49800,998,400000
Skoda,Fabia,Diesel,2012,98000,1199,250999
Maruti,Swift,Diesel,2015,60095,1248,475000
Hyundai,i10,Petrol,2008,68000,1086,200000
Hyundai,i10,Petrol,2010,81402,1197,210000
Ford,Ecosport,Petrol,2013,38000,1499,625000
Mercedes-Benz,E-Class,Diesel,2011,92239,2987,1060000
Maruti,Swift,Diesel,2017,49224,1248,600000
Maruti,800,Petrol,2004,12000,796,45000
Maruti,Swift,Petrol,2010,54898,1298,250000
Hyundai,Creta,Petrol,2018,2500,1591,1275000
BMW,X1,Diesel,2017,32838,1995,3029000
Ford,Ikon,Petrol,2006,27076,1299,160000
Ford,Ecosport,Diesel,2017,75445,1498,754000
Maruti,Ciaz,Petrol,2015,46601,1373,684000
Volkswagen,Passat,Diesel,2012,72000,1968,600000
Honda,Jazz,Diesel,2017,27000,1498,800000
Audi,A4,Diesel,2016,68193,1968,2474000
Hyundai,Grand,Diesel,2017,34429,1120,550000
Mercedes-Benz,GL-Class,Diesel,2013,46000,2987,3600000
Toyota,Innova,Diesel,2013,80544,2494,1179000
Nissan,Sunny,Petrol,2011,42000,1498,300000
Skoda,Laura,Diesel,2011,94821,1968,675000
Chevrolet,Aveo,Petrol,2006,100000,1399,140000
Honda,Mobilio,Diesel,2014,57000,1498,575000
Maruti,Ritz,Diesel,2010,79894,1248,340000
Volkswagen,Polo,Petrol,2011,44748,1198,488999
Nissan,Terrano,Petrol,2013,31000,1598,495000
Maruti,A-Star,Petrol,2013,60587,998,349000
Toyota,Etios,Diesel,2011,32000,1364,385000
Honda,City,Petrol,2014,43772,1497,635000
Hyundai,Grand,Petrol,2017,23576,1197,708000
Jaguar,XE,Diesel,2017,4000,1999,3800000
Mahindra,Scorpio,Diesel,2012,62000,2179,625000
Mercedes-Benz,New,Petrol,2011,36000,1796,1015000
Skoda,Superb,Petrol,2014,80000,1798,1075000
Chevrolet,Cruze,Diesel,2012,137008,1991,465000
Mahindra,Scorpio,Diesel,2010,61001,2179,475000
Hyundai,Verna,Petrol,2015,52191,1591,778000
Hyundai,i20,Diesel,2016,77076,1396,675000
Honda,City,Petrol,2008,56000,1497,299000
Hyundai,i10,Petrol,2013,21000,1197,235000
Honda,Amaze,Diesel,2013,89429,1498,365000
Maruti,Wagon,Petrol,2012,45631,998,274000
Honda,Brio,Petrol,2013,53959,1198,350000
Hyundai,i20,Petrol,2014,55804,1197,476000
Volkswagen,Vento,Petrol,2016,25899,1598,620000
Skoda,Octavia,Diesel,2008,82000,1896,235000
Mercedes-Benz,E-Class,Diesel,2014,52000,2143,2450000
Renault,Duster,Petrol,2013,20000,1598,600000
Hyundai,EON,Petrol,2017,31829,814,365000
Maruti,Swift,Petrol,2016,18094,1197,626000
Nissan,Micra,Diesel,2011,80000,1461,210000
Audi,Q5,Diesel,2015,11964,2967,3295000
Hyundai,i20,Petrol,2018,22684,1197,780000
Honda,Brio,Petrol,2014,43521,1198,425000
Maruti,Swift,Petrol,2014,49386,1298,486000
Hyundai,Grand,Petrol,2017,12248,1197,490000
Mahindra,Xylo,Diesel,2014,67771,2498,706000
Volkswagen,Polo,Petrol,2015,60007,1798,450000
Maruti,Alto,Petrol,2011,48624,998,322000
Volkswagen,Polo,Diesel,2014,30000,1199,325000
Hyundai,Grand,Petrol,2016,81605,1197,453000
Mercedes-Benz,New,Diesel,2017,32642,2143,3478000
Hyundai,Verna,Petrol,2014,34200,1591,650000
Fiat,Punto,Petrol,2010,72204,1172,225000
Toyota,Innova,Diesel,2011,156347,2494,800000
Mahindra,TUV,Diesel,2017,47357,1493,836999
Volkswagen,Polo,Diesel,2015,61738,1498,539000
BMW,5,Diesel,2018,32586,1995,3729999
Mercedes-Benz,GLE,Diesel,2018,40129,2987,7080000
Mercedes-Benz,M-Class,Diesel,2012,51000,2987,2225000
Hyundai,Grand,Petrol,2018,10393,1197,603000
Skoda,Superb,Petrol,2011,46000,1798,490000
Hyundai,i10,Petrol,2013,21000,1197,396000
Hyundai,i20,Diesel,2011,113562,1396,459999
Mahindra,Scorpio,Diesel,2011,100010,2179,550000
Honda,Brio,Petrol,2013,63107,1198,325000
Hyundai,i20,Petrol,2017,58500,1197,625000
Ford,Endeavour,Diesel,2007,90000,2499,300000
Hyundai,Verna,Diesel,2011,108242,1493,425000
Toyota,Fortuner,Diesel,2011,146300,2982,1225000
BMW,X1,Diesel,2011,62943,1995,1095000
Toyota,Fortuner,Diesel,2013,65000,2982,1650000
Honda,Amaze,Petrol,2018,1700,1199,780000
Hyundai,i10,Petrol,2013,34697,1086,370000
Hyundai,i20,Petrol,2012,58000,1197,400000
BMW,3,Diesel,2015,32500,1995,2675000
Audi,Q3,Diesel,2016,58661,1968,2803000
Maruti,Swift,Petrol,2017,37124,1197,544000
Maruti,Baleno,Petrol,2017,44000,1197,620000
Hyundai,Accent,Petrol,2005,45200,1495,90000
Maruti,Ritz,Petrol,2016,11000,1197,395000
Tata,Nano,Petrol,2011,65000,624,44000
Ford,Figo,Diesel,2012,55005,1399,275000
Volkswagen,Passat,Diesel,2011,81650,1968,750000
Fiat,Linea,Diesel,2010,160000,1248,250000
Mahindra,Xylo,Diesel,2015,169000,2489,500000
Maruti,Wagon,Petrol,2013,67263,998,360000
Toyota,Etios,Petrol,2012,44223,1496,399000
Hyundai,Grand,Petrol,2015,36840,1197,564000
Toyota,Innova,Diesel,2014,160000,2494,1200000
Tata,Indica,Diesel,2008,133000,1405,70000
BMW,3,Diesel,2015,69123,1995,1900000
Ford,Endeavour,Diesel,2017,38000,3198,3048000
Maruti,Ciaz,Petrol,2017,5500,1462,819999
Ford,Figo,Diesel,2015,1001,1498,755000
Chevrolet,Aveo,Petrol,2007,59000,1150,99000
Honda,City,Petrol,2011,78256,1497,415000
Nissan,Sunny,Petrol,2016,90000,1498,620000
Maruti,Swift,Petrol,2016,18000,1197,440000
Ford,Figo,Diesel,2012,60000,1399,210000
Fiat,Grande,Diesel,2011,130000,1248,220000
Hyundai,Elite,Petrol,2018,32851,1197,834000
Maruti,Swift,Diesel,2014,32000,1248,434999
Ford,Ecosport,Diesel,2014,62700,1498,680000
Maruti,Swift,Diesel,2010,71000,1248,330000
Hyundai,Grand,Petrol,2016,19947,1197,504000
Ford,Endeavour,Diesel,2012,91000,2953,919999
Volkswagen,Polo,Diesel,2014,74000,1199,570000
Mahindra,TUV,Diesel,2018,55594,1493,848000
BMW,X6,Diesel,2013,58000,2993,4800000
Renault,Duster,Diesel,2012,110224,1461,610000
Maruti,Wagon,Petrol,2010,21002,998,275000
Maruti,Ertiga,Diesel,2017,121000,1248,800000
Maruti,Alto,Petrol,2010,73513,796,185000
Maruti,Wagon,Petrol,2015,34000,998,385000
Maruti,Eeco,Petrol,2017,28371,1196,474000
Renault,Duster,Diesel,2013,74755,1461,563000
Maruti,Zen,Petrol,2011,25805,1061,262000
Renault,Duster,Petrol,2015,82603,1598,490000
Honda,Civic,Petrol,2006,110000,1799,265000
Mahindra,XUV500,Diesel,2012,88000,2179,599000
Mahindra,Verito,Diesel,2011,110000,1461,240000
Renault,KWID,Petrol,2017,15000,999,425000
Porsche,Cayenne,Diesel,2013,70000,2967,4000000
Maruti,Swift,Diesel,2008,150000,1248,270000
Datsun,GO,Petrol,2016,19000,1198,299000
Hyundai,i20,Petrol,2011,37442,1197,340000
BMW,5,Diesel,2016,63111,1995,3080000
Maruti,Ertiga,Diesel,2012,88000,1248,585000
Hyundai,Grand,Petrol,2014,42355,1197,400000
BMW,3,Petrol,2011,75871,2996,1412000
Chevrolet,Cruze,Diesel,2011,65000,1998,455000
Mercedes-Benz,M-Class,Diesel,2015,69000,2987,3800000
Maruti,Ritz,Diesel,2011,79232,1248,290000
Mercedes-Benz,New,Petrol,2007,220000,1796,600000
Hyundai,i20,Petrol,2016,28470,1197,695000
Hyundai,EON,Petrol,2014,9759,998,275000
Maruti,Swift,Diesel,2014,75216,1248,509999
Hyundai,i20,Petrol,2017,8000,1197,675000
Maruti,Ritz,Petrol,2014,59451,1197,369000
Maruti,Swift,Diesel,2013,53996,1248,545000
Honda,WRV,Petrol,2018,15135,1199,928999
Hyundai,Xcent,Petrol,2015,53000,1197,400000
Honda,Amaze,Petrol,2013,40000,1198,290000
Hyundai,Verna,Petrol,2013,21107,1591,525000
Honda,City,Petrol,2014,56000,1497,575000
Hyundai,Creta,Petrol,2017,19623,1591,1312000
Mahindra,XUV500,Diesel,2014,70963,2179,783000
Maruti,Wagon,CNG,2013,25755,998,315000
Toyota,Innova,Diesel,2013,51450,2494,1040000
Maruti,Swift,Diesel,2012,75000,1248,434999
Maruti,Wagon,Petrol,2017,37832,998,523000
Hyundai,Grand,Petrol,2016,43041,1197,601000
Honda,Amaze,Diesel,2014,97236,1498,440000
BMW,3,Diesel,2010,83000,1995,1275000
Ford,Figo,Petrol,2011,65000,1196,240000
Volkswagen,Ameo,Petrol,2018,46007,1198,571000
Ford,Ecosport,Diesel,2015,65925,1498,549000
Honda,City,Petrol,2004,73500,1343,130000
Mahindra,XUV500,Diesel,2014,55000,2179,850000
Toyota,Fortuner,Diesel,2012,115000,2982,1299000
Hyundai,Grand,Petrol,2017,31184,1197,500000
Maruti,Dzire,Diesel,2017,41747,1248,900000
Maruti,Swift,Diesel,2016,38143,1248,522000
Volkswagen,Polo,Petrol,2012,19030,1198,380000
Toyota,Etios,Petrol,2019,20877,1197,727000
Maruti,Swift,Petrol,2016,23555,1197,509999
Mercedes-Benz,E-Class,Diesel,2013,29000,2143,2900000
Maruti,Wagon,Petrol,2013,61000,998,290000
Tata,Nano,Petrol,2012,4187,624,138000
Skoda,Laura,Petrol,2011,46000,1798,550000
Volkswagen,Polo,Petrol,2016,28000,1197,725000
Hyundai,Verna,Diesel,2014,83558,1582,698000
Tata,Bolt,Diesel,2017,40000,1248,525000
Hyundai,EON,Petrol,2013,36000,814,195000
Audi,A4,Diesel,2014,21000,1968,2450000
Toyota,Innova,Diesel,2013,62162,2494,831000
Mercedes-Benz,M-Class,Diesel,2012,83000,2987,3600000
Hyundai,Xcent,Diesel,2015,58000,1120,550000
Honda,Accord,Petrol,2011,62332,2354,589000
Volkswagen,Vento,Diesel,2016,50867,1498,795000
Hyundai,i20,Petrol,2010,73000,1197,275000
Hyundai,Elantra,Diesel,2012,98008,1582,625000
Ford,Figo,Diesel,2015,36000,1399,495000
Hyundai,i20,Petrol,2019,27339,1197,627000
Hyundai,Verna,Diesel,2017,25000,1582,865000
Hyundai,Grand,Petrol,2014,37000,1197,350000
Audi,Q5,Diesel,2015,56000,1968,3500000
Maruti,Swift,Petrol,2015,27000,1298,445000
Hyundai,i20,Petrol,2012,37000,1197,265000
Mahindra,KUV,Diesel,2017,10500,1198,470000
Hyundai,Elantra,Diesel,2014,49000,1582,890000
Jeep,Compass,Diesel,2017,7000,1956,1745000
Maruti,Vitara,Diesel,2017,71256,1248,958000
Toyota,Corolla,Petrol,2012,83184,1798,622000
Mahindra,XUV500,Diesel,2013,87284,2179,780000
BMW,X1,Diesel,2016,7000,1995,2775000
Hyundai,i20,Diesel,2015,29000,1396,700000
Mercedes-Benz,GLE,Diesel,2017,33552,2987,6487000
Chevrolet,Cruze,Diesel,2013,64000,1998,650000
Hyundai,i20,Petrol,2011,82000,1197,270000
Honda,Brio,Petrol,2012,70000,1198,250000
Nissan,Evalia,Diesel,2013,166194,1461,390000
Volkswagen,Polo,Petrol,2015,58000,1198,395000
Hyundai,i10,Petrol,2010,77000,1197,210000
Chevrolet,Cruze,Diesel,2009,73204,1991,350000
Hyundai,i10,Petrol,2007,70000,1086,200000
Maruti,Ertiga,Diesel,2014,79870,1248,535000
Honda,Amaze,Diesel,2013,90000,1498,380000
Mercedes-Benz,A,Petrol,2016,17000,1595,1725000
Hyundai,Grand,Petrol,2018,46493,1197,553000
Hyundai,i10,Petrol,2009,68000,1197,195000
Maruti,Swift,Diesel,2017,2000,1248,819999
Honda,City,Petrol,1999,140000,1343,90000
Toyota,Innova,Diesel,2013,255000,2494,650000
Mini,Cooper,Diesel,2014,45535,1998,1941000
Fiat,Linea,Petrol,2016,39228,1368,658000
Chevrolet,Aveo,Petrol,2011,57000,1399,210000
Hyundai,i10,Petrol,2008,85445,1086,200000
Hyundai,Xcent,Diesel,2015,54000,1120,370000
Maruti,Celerio,Petrol,2014,53000,998,380000
Hyundai,i10,Petrol,2014,60000,1197,325000
Renault,Duster,Diesel,2015,65668,1461,553000
BMW,3,Diesel,2011,100000,1995,1090000
Hyundai,Grand,Petrol,2018,1800,1197,509999
Hyundai,Santro,Petrol,2007,96000,999,220000
Chevrolet,Spark,Petrol,2009,44200,995,160000
Honda,City,Petrol,2018,14000,1497,1125000
Volkswagen,Vento,Diesel,2013,720000,1598,590000
Toyota,Fortuner,Diesel,2012,73000,2982,1440000
Honda,City,Petrol,2011,68000,1497,360000
BMW,5,Diesel,2017,19543,1995,4050000
Audi,Q5,Diesel,2014,38000,1968,3895000
Maruti,Ritz,Diesel,2014,32805,1248,360000
Volkswagen,Vento,Diesel,2016,44782,1498,712000
Honda,City,Diesel,2016,55700,1498,752000
Audi,A4,Diesel,2012,60000,1968,1035000
Skoda,Rapid,Petrol,2014,56000,1598,700000
Toyota,Fortuner,Diesel,2011,60000,2982,1085000
Chevrolet,Optra,Diesel,2010,78563,1991,235000
Maruti,Eeco,Petrol,2014,34669,1196,290000
Maruti,Ciaz,Petrol,2017,17000,1373,765000
Maruti,Ciaz,Diesel,2016,66000,1248,640000
Toyota,Innova,Diesel,2014,102418,2494,1010000
Maruti,Swift,Petrol,2014,48800,1197,425000
Toyota,Innova,Diesel,2019,10601,2755,1964999
Tata,Indica,Diesel,2017,8200,1396,440000
Hyundai,i20,Petrol,2012,100000,1197,325000
Ford,Fiesta,Diesel,2012,78000,1399,280000
Chevrolet,Enjoy,Diesel,2015,50000,1248,430000
Ford,Fiesta,Diesel,2006,89327,1399,155000
Honda,CR-V,Petrol,2007,98000,2354,470000
Honda,Jazz,Petrol,2017,24700,1199,707000
Mercedes-Benz,GLS,Diesel,2018,6000,2987,7900000
Hyundai,Grand,Petrol,2018,9434,1197,575000
Maruti,Ritz,Petrol,2012,29000,1197,325000
Volkswagen,Ameo,Diesel,2017,22440,1498,889000
Honda,City,Petrol,2015,73070,1497,590000
Honda,Jazz,Petrol,2016,21771,1199,495000
Maruti,Swift,Diesel,2014,62000,1248,375000
Hyundai,Creta,Diesel,2017,37024,1582,1097000
Audi,A7,Diesel,2014,60336,2967,2494000
Hyundai,EON,Petrol,2014,26008,814,197000
Ford,Figo,Diesel,2010,90000,1399,140000
Volkswagen,Ameo,Petrol,2018,35569,1198,727000
Renault,Scala,Diesel,2013,40000,1461,400000
Honda,Jazz,Petrol,2015,45000,1199,475000
Hyundai,i20,Petrol,2015,42000,1197,509999
Audi,A4,Diesel,2012,46913,2967,1611000
Mahindra,Ssangyong,Diesel,2014,62000,2696,1055000
Toyota,Fortuner,Diesel,2017,15000,2755,3000000
Skoda,Octavia,Diesel,2002,69000,1896,160000
Mercedes-Benz,New,Diesel,2012,41367,2148,1848999
Maruti,Ciaz,Petrol,2018,15982,1373,996000
Maruti,Swift,Diesel,2013,99595,1248,475000
Toyota,Qualis,Diesel,2002,63000,2446,365000
BMW,5,Diesel,2012,49000,2495,1550000
Mitsubishi,Pajero,Diesel,2013,48272,2835,1182000
Toyota,Corolla,Petrol,2008,63000,1794,204999
Maruti,Wagon,CNG,2016,77000,998,330000
Maruti,Omni,Petrol,2013,11734,796,225000
Audi,A6,Diesel,2014,62012,1968,2012000
Hyundai,Xcent,CNG,2017,46000,1197,495000
Honda,Jazz,Diesel,2016,45449,1498,748000
Mercedes-Benz,E-Class,Petrol,2004,85000,1796,550000
Honda,City,Petrol,2005,88000,1493,170000
Audi,A4,Diesel,2013,45330,1968,1319000
Maruti,Swift,Petrol,2012,88000,1197,385000
Maruti,Dzire,Diesel,2016,45376,1248,575000
Mahindra,XUV500,Diesel,2014,81000,2179,900000
Chevrolet,Beat,Petrol,2012,83381,1199,221000
Ford,EcoSport,Diesel,2017,78526,1498,809000
BMW,5,Diesel,2017,27313,2993,4863000
Audi,Q5,Diesel,2015,42747,1968,3947000
BMW,X1,Diesel,2015,42265,1995,2224000
Hyundai,i10,Petrol,2009,21000,1197,260000
Hyundai,Creta,Diesel,2016,55100,1582,1200000
Audi,A4,Diesel,2014,70000,1968,1800000
Mercedes-Benz,S,Petrol,2007,55000,3498,999000
Hyundai,i10,Petrol,2012,58235,1197,245000
Ford,EcoSport,Diesel,2017,26000,1498,899000
Volkswagen,Vento,Diesel,2011,35000,1598,315000
Maruti,Dzire,Diesel,2017,24000,1248,819999
Mahindra,Scorpio,Diesel,2016,98000,1997,1150000
Hyundai,i20,Diesel,2016,44487,1396,730000
Maruti,Alto,Petrol,2008,65000,796,159000
Hyundai,i10,Petrol,2015,34951,1197,315000
Mahindra,Scorpio,Diesel,2015,52373,2179,850000
Skoda,Fabia,Diesel,2010,66285,1199,300000
BMW,X5,Diesel,2012,66000,2993,2100000
Honda,Jazz,Diesel,2016,43000,1498,775000
Mercedes-Benz,E-Class,Diesel,2013,45200,2148,2300000
Mahindra,XUV500,Diesel,2016,41000,2179,1375000
Honda,City,Petrol,2017,39430,1497,828999
Maruti,Swift,Diesel,2014,83274,1248,579000
Mercedes-Benz,New,Diesel,2017,32324,2143,3050000
Honda,City,Petrol,2011,49999,1497,380000
Tata,Sumo,Diesel,2014,66000,2956,445000
Hyundai,i20,Petrol,2012,54000,1197,330000
Fiat,Linea,Diesel,2009,80000,1248,175000
Honda,Civic,Petrol,2011,72000,1799,550000
Hyundai,Creta,Diesel,2017,44865,1582,1335000
Audi,A3,Diesel,2017,22000,1968,2250000
Hyundai,Verna,Petrol,2013,57478,1591,525000
Hyundai,i20,Diesel,2011,75000,1396,375000
Honda,Mobilio,Diesel,2015,50624,1498,632000
Hyundai,Verna,Diesel,2018,75000,1582,775000
Ford,Fiesta,Petrol,2006,87000,1596,137000
Hyundai,i10,Petrol,2010,62000,1197,210000
Maruti,Vitara,Diesel,2016,41372,1248,930000
Toyota,Innova,Diesel,2015,70000,2494,1200000
Mercedes-Benz,GLA,Diesel,2017,35000,2143,2350000
Maruti,Alto,Petrol,2006,71993,796,180000
Mercedes-Benz,New,Diesel,2013,62000,2143,1250000
Maruti,Swift,Diesel,2015,51000,1248,474000
Hyundai,Grand,Petrol,2016,26038,1197,543000
Toyota,Fortuner,Diesel,2018,37713,2982,3162000
Toyota,Innova,Petrol,2011,78088,1998,630000
Ford,EcoSport,Diesel,2017,30453,1498,844999
Ford,Figo,Petrol,2016,54000,1196,500000
Toyota,Fortuner,Diesel,2011,190000,2982,1300000
Maruti,Swift,Petrol,2012,65097,1197,470000
BMW,7,Petrol,2018,28060,2979,9367000
Skoda,Superb,Petrol,2012,282000,1798,330000
Maruti,Wagon,Petrol,2009,111000,1061,151000
Renault,Duster,Diesel,2013,63295,1461,609000
Maruti,Ciaz,Petrol,2015,35770,1373,595000
Hyundai,Elantra,Diesel,2012,125928,1582,900000
Skoda,Rapid,Diesel,2015,45000,1498,425000
Mercedes-Benz,New,Diesel,2013,21000,2143,2350000
Honda,Accord,Petrol,2011,54774,2354,635000
Maruti,Celerio,Petrol,2014,41123,998,340000
BMW,7,Petrol,2017,17465,2979,9300000
BMW,3,Diesel,2014,48000,1995,2160000
Volkswagen,Vento,Diesel,2011,173000,1598,400000
Maruti,Swift,Diesel,2018,12000,1248,550000
Land,Rover,Diesel,2012,34000,2179,1925000
Hyundai,i20,Diesel,2012,71360,1396,395000
Maruti,Dzire,Diesel,2012,74000,1248,425000
Jeep,Compass,Diesel,2018,28937,1956,1702000
Maruti,Ertiga,Diesel,2012,82085,1248,650000
Ford,Figo,Petrol,2011,68465,1196,295000
Toyota,Corolla,Diesel,2013,63854,1364,712000
Maruti,Vitara,Diesel,2018,3000,1248,1125000
Honda,City,Petrol,2009,65055,1497,275000
Mahindra,Scorpio,Diesel,2015,120000,2179,1200000
Hyundai,Xcent,Petrol,2014,64241,1197,367000
Mercedes-Benz,E-Class,Diesel,2001,121000,2148,500000
Mahindra,Renault,Petrol,2008,2200,1390,229999
Skoda,Octavia,Diesel,2008,88123,1896,220000
Mercedes-Benz,GL-Class,Diesel,2014,79000,2987,4100000
BMW,X1,Diesel,2016,28143,1995,2850000
Volkswagen,Vento,Petrol,2015,23001,1598,549000
Audi,A4,Diesel,2013,82002,1968,1750000
Ford,Ikon,Diesel,2009,75000,1399,199000
Hyundai,Verna,Diesel,2016,37451,1582,664000
Toyota,Innova,Diesel,2017,67000,2393,1650000
Hyundai,Grand,Petrol,2016,25000,1197,500000
Volkswagen,Ameo,Petrol,2017,12000,1198,540000
Renault,KWID,Petrol,2017,25000,799,299000
Honda,City,Petrol,2011,95936,1497,409999
Hyundai,Grand,Petrol,2018,5354,1197,676000
Volkswagen,Polo,Petrol,2016,42000,999,550000
Maruti,Swift,Diesel,2014,44282,1248,599000
Nissan,Sunny,Diesel,2012,70000,1461,259000
Jaguar,XF,Diesel,2013,31400,2179,2675000
Maruti,Ciaz,Diesel,2016,50000,1248,850000
Audi,Q5,Diesel,2011,53000,1968,2300000
Ford,Figo,Petrol,2014,21727,1196,335000
Hyundai,Santa,Diesel,2012,43000,2199,1075000
Mahindra,Scorpio,Diesel,2013,75000,2179,629000
Renault,Duster,Diesel,2014,73557,1461,775000
Audi,A4,Diesel,2012,44555,1968,1350000
Maruti,Eeco,Petrol,2013,54885,1196,375000
Mahindra,Xylo,Diesel,2011,76000,2498,375000
Maruti,Wagon,Petrol,2006,101000,998,150000
Maruti,Wagon,Petrol,2005,66000,1061,145000
Maruti,SX4,Petrol,2013,84360,1586,412000
Toyota,Innova,Diesel,2016,25121,2393,1711000
Toyota,Innova,Diesel,2015,100000,2494,1025000
Volkswagen,Polo,Diesel,2011,66035,1199,249000
Toyota,Etios,Petrol,2015,190000,1496,385000
Ford,Ecosport,Diesel,2014,85670,1498,625000
Hyundai,Grand,Diesel,2015,35000,1120,488000
Honda,City,Petrol,2016,8000,1497,944999
Toyota,Innova,Diesel,2007,162000,2494,480000
Hyundai,EON,Petrol,2012,60000,814,199000
Hyundai,i10,Petrol,2010,70600,1197,280000
Mercedes-Benz,E-Class,Petrol,2011,25000,1796,2200000
Mahindra,Bolero,Diesel,2012,75000,2523,430000
Skoda,Laura,Diesel,2014,85071,1968,975000
Maruti,Swift,Petrol,2015,40000,1197,590000
Audi,A4,Diesel,2013,67000,1968,1450000
Ford,Fiesta,Diesel,2009,55000,1399,240000
Maruti,SX4,Petrol,2008,62000,1586,211000
Hyundai,Grand,Petrol,2017,22526,1197,760000
Maruti,Ritz,Petrol,2012,57788,1197,360000
Mahindra,Scorpio,Diesel,2013,72000,2179,600000
Mahindra,Scorpio,Diesel,2014,83128,2179,745000
Maruti,Alto,Petrol,2011,75000,796,210000
Renault,Duster,Diesel,2013,58000,1461,520000
Mahindra,Jeep,Diesel,2009,26000,2498,699000
Maruti,Ignis,Petrol,2017,1000,1197,636000
Toyota,Innova,Diesel,2015,59751,2494,1162000
BMW,7,Diesel,2015,29966,2993,4360000
Hyundai,Sonata,Diesel,2009,65000,1991,490000
Renault,Duster,Diesel,2015,75863,1461,670000
Maruti,Wagon,CNG,2013,54000,998,305000
Audi,A4,Diesel,2014,24000,1968,2500000
Jeep,Compass,Diesel,2018,33218,1956,1905000
Hyundai,Verna,Petrol,2015,33425,1396,450000
Honda,Amaze,Petrol,2013,47000,1198,415000
Hyundai,Creta,Diesel,2015,41000,1582,1190000
Hyundai,i10,Petrol,2011,62000,1086,210000
Mahindra,TUV,Diesel,2016,47035,1493,695000
Maruti,Swift,Petrol,2008,56230,1298,240000
Hyundai,Accent,Petrol,2007,55000,1495,265000
Mahindra,XUV500,Diesel,2014,70669,2179,900000
Maruti,Alto,Petrol,2012,69000,998,210000
Chevrolet,Beat,Petrol,2011,65000,1199,250000
Audi,A6,Diesel,2009,30000,2698,894999
Mini,Cooper,Diesel,2017,2000,1496,3400000
Maruti,Swift,Petrol,2011,24255,1493,315000
Tata,Zest,Petrol,2015,40000,1193,400000
Honda,City,Diesel,2014,40000,1498,445000
Chevrolet,Beat,Petrol,2010,26000,1199,150000
Audi,A4,Diesel,2011,105000,1968,1450000
Ford,Aspire,Diesel,2015,2800,1498,841000
Hyundai,Verna,Diesel,2014,71000,1582,545000
Honda,City,Petrol,2015,32896,1497,890000
Hyundai,i10,Petrol,2012,45000,1197,365000
BMW,X3,Diesel,2015,65000,1995,2900000
Audi,A4,Diesel,2013,45200,1968,1350000
Honda,CR-V,Petrol,2008,82167,2354,540000
Hyundai,Grand,Petrol,2016,37429,1197,589000
Maruti,Ciaz,Diesel,2016,46000,1248,844999
Honda,City,Petrol,2011,67031,1497,400000
BMW,6,Diesel,2013,30000,2993,4500000
Maruti,Celerio,Petrol,2016,47691,998,394000
Renault,Koleos,Diesel,2011,32531,1995,800000
Ford,Figo,Diesel,2013,71336,1399,409999
Toyota,Innova,Diesel,2006,196000,2494,625000
Maruti,Dzire,Diesel,2015,28193,1248,525000
Mercedes-Benz,SLC,Petrol,2019,2526,2996,8396000
Hyundai,Santro,Petrol,2004,52146,1493,193000
Mercedes-Benz,E-Class,Diesel,2013,85000,1950,2100000
Hyundai,Grand,Petrol,2015,20780,1197,430000
Honda,Mobilio,Petrol,2014,43081,1497,525000
Porsche,Cayenne,Petrol,2010,35000,4806,3200000
Mahindra,Quanto,Diesel,2013,36000,1493,390000
Toyota,Corolla,Petrol,2007,67000,1794,220000
Mahindra,KUV,Diesel,2016,34079,1198,370000
BMW,3,Petrol,2010,77849,2497,1127000
Maruti,Alto,Petrol,2013,86000,796,241000
Audi,Q3,Diesel,2015,110000,1968,1900000
Toyota,Etios,Diesel,2015,116000,1364,580000
Mahindra,XUV500,Diesel,2016,41840,2179,1352000
Toyota,Fortuner,Diesel,2015,19317,2982,2450000
Tata,Indigo,CNG,2014,41000,1193,325000
Mercedes-Benz,GLE,Diesel,2017,25601,2143,5673000
